Text,label
Women and activists held protest against Citizenship (Amendment) Act and the National Register of Citizens in Old Washermenpet in Chennai on Friday. Photos: B.Jothi Ramalingam for @the_hindu https://t.co/Ez0RgEhMTg,1
Bengal election is also about the Citizenship Amendment Act (CAA) of people who have been here for 70 years without being considered citizens and living as refugee. We are going to implement the CAA very soon here.'' Read Shri @AmitShah interview - https://t.co/E3P0nsgROv https://t.co/HtHeo4sWo8,0
Citizenship Amendment Act Passed National Population Register By Sep 20 Next Goals: 1. National Citizen Register (NRC) 2. Uniform Civil Code (UCC) 3. Population Policy 4. Anti-Conversion Law 5. Freedom Of Hindu Temples/Shrines 6. Abolition Of Minority Status,0
founders of the jamia got imprisoned by the british government in for the boycotting simon commission and now the modi government is doing the same with students in in the name of caa amp nrc stoptargetingjmi fightcoronanotactivists sharjeelimam,2
"BJPâ€™s #Assam manifesto silent on CAA, promises to correct NRC and make the state flood-free NDTVâ€™s Ratnadip Choudhury reports https://t.co/iGYXl1c8NS",2
if you pro caa pro nrc consider going to one of the protests across india list below don t have to do anything just observe may give you insight into driving force behind this no protests of this size longevity in our history incl under gandhi worth exploring,1
reason why i support caa amp nrc,0
muslims have to sign good behaviour bonds in up this is a slippery road because political institutional and legal marginalisation wil lead to huge social instability which will ultimately cause all indians to suffer delhiviolence caa nrc protests,2
People of Srikalahasti Andhra Pradesh throng the roads in support of Citizen Amendment Act. (CAA) #CAA2019 #CAAJanJagran #NRC_CAA #ISupportCAA @bjp4india @amitmalviya @Sunil_Deodhar @BJPLive https://t.co/1uFMsoAgP4,0
A major shift in EU as this draft resolution shows - will be voted on next week in EU Parliament. But a draft supported by 154 EU parliamentarians is a major condemnation by EU reps of India's Citizen Amendment Act. Modi's fascist regime stands exposed. https://t.co/tkMbCvu6Va,1
Police lathi-charge protesters who were agitating against Citizenship Amendment Act (CAA) and National Register of Citizens (NRC) in Rajasthan's Udaipur https://t.co/IgPXhHn2W0,2
#AgendaAajTak19 The Citizenship (Amendment) Act does not apply to Indian citizens says Union Law Minister @rsprasad Full Coverage: https://t.co/SzFPM7NDXo (@SwetaSinghAT) https://t.co/A9mNIILwpl,0
Tune in now to watch CCE’s Deputy Director @EmilyTatro testify before DC Council in support of the “Removing Barriers to Occupational Licensing for Returning Citizens Amendment Act of 2019.” Watch here: https://t.co/MO1r2sDRWh https://t.co/DbvEdFAepE,0
those who are living in india from to years are not residents of india caa nrc npr but residing years in j amp k makes you the residents of j amp k domicilejk zulmkibhihadhotihai,1
I have signed this petition because I earnestly feel that persecuted minorities in Islamic states of Pak Afghanistan and Bangladesh must have the right to live with dignity. People: Citizen Amendment Act - Sign the Petition! https://t.co/vEjscXlnsL via @ChangeOrg_India,1
Shaheen Bagh has emerged as the focal point of resistance against the Citizenship Amendment Act (CAA) and the proposed National Register of Citizens (NRC). https://t.co/tCsQFScsKG,1
Citizenship Amendment Act does justice to those who were denied for decades! It gives rights to the disempowered &amp; does not affect the rights of Indian citizens at all. #IndiaSupportsCAA  @PavanRanaRSS @DrArchnaThakur1 @JPNadda @JairamThakurCM @govind4betterHP,0
new profile pic on occasion of internationalwomensday to dedicated to most inspiring woman and my lovely sisters on twitter love you sisters and keep inspiring us newprofilepic,2
Two exhibits touching upon Citizenship (Amendment) Act and National Register of Citizens (NRC) closed for public viewing at the Serendipity Arts Festival in Goa,2
she is such a fake person caa is not a mere decision caa is an act passed by both houses npr is not recent nrc hasn t come yet but she is giving a list lest of problematic decisions by government that is as fake as her personality,0
Today I will be joining Shri @Pawankhera  National Spokesperson for the Indian National Congress for a press conference to address the issues surrounding the National Register of Citizens (NRC) and Citizenship Amendment Act (CAA) at 2:45 p.m. in Punjab Press Club Jalandhar. https://t.co/u2xZW8w6SC,2
once the lockdown is over i will join caa nrc npr protests pass it on,1
Senior Superintendent of Police Saharanpur: Case registered against over 150 people &amp; 6 people fined for forcing people to close their shops during the 'bandh' called on 29th January against Citizenship Amendment Act (CAA) &amp; National Register of Citizens (NRC).,2
#BJP alleges opposition parties competing with each other in game of political appeasement polarisation.  Opposition parties are misleading public about Citizenship Amendment Act (#CAA) National Register for Citizens for their political gains: Sambit Patra https://t.co/GK6F3uLtMC,2
demand revocation of unjust criminal charges including uapa against anti caa nrc npr protest leaders from the muslim community amp others especially student leaders who have fearlessly held their ground against caa stop muslim witch hunt islamophobia in india repeal uapa,1
measures taken to deal with covi at shaheenabagh keeping the distance of meter use of hand sanitizer mask amp hand gloves so dear godi media shut ur propaganda stay calm we r not leaving protest site even if one person has to stay no caa nrc npr,1
aimim floor leader akbaruddin owaisi thanked telangana cm kcr sahab for putting stay on caa nrc amp npr in telangana,1
"The petition further claimed that if the applicants are granted citizenship and the Supreme Court strikes down CAA, it would be a ""herculean task"" and ""near impossible: to take back the citizenships given https://t.co/uyll5VGe4Y",2
". @OnReality_Check | Siraj Hussain, former Secretary of Agriculture, Government of India, on why the Centre is more willing to hold talks about the controversial #FarmLaws than the similarly opposed #CAA and #NRC https://t.co/eVPZ8xwhyB",1
those who looted india opposed rammandir demanded proof of surgicalstrike opposed article caa nrc supported shaheenbagh are now supporting tablighijamaat amp hv done zero to support indiafightscorona still have doubts on who is the real virus positivetweetskarona,2
Massive rally of @JPNadda ji in support of Citizen Amendment Act in Bengal.  #CAAJanJagran https://t.co/WdRbnmBATH,0
Hitting out at the government  BSP's floor leader in Lok Sabha Ritesh Pandey says the ruling BJP is fulfilling the dreams of M A Jinnah by bringing the Citizen Amendment Act (#CAA) and talking about the #NRC.,1
protestors of shaheenbagh being stubborn amp stupid caa nrc npr fight is now smaller compare to covid outbreak gathering like this not just putting ur life in danger but also delhi police amp go back for the good of humanity stayathomesavelives shaheenbaghempty,2
dear pm amp hm if daysoflockdown is turning out to be stretching you thin amp into hiding with lockdownwithoutplan i am terrified to imagine what your caa nrc npr exercise is going to cost amp the pandemic impact it will have on both the economy amp lawandorder,1
#ExpressExplained | The newly passed amendment to the Citizenship Act redefines the way migrants from three countries can become Indian citizens linking this to their religion.  @apurva_hv and @KabirFiraque decode the new law https://t.co/cK3OXDRWTa,2
a delegation of united muslim action committee led by br met kcr at pragathi bhavan today and extended full cooperation to measures in the fight against covid india amp also express appreciation for passing comprehensive resolution against npr nrc amp caa,1
Q1 (In four parts): Have you personally read the new Indian farm laws. Did you spend time understanding the Citizenship Amendment Act 2019 and what in the Abrogration of Article 370 is against the people of J&amp;K who are Indian citizens? Why are you Hinduphobic? @georgesoros,0
Millions March Convenor booked for defying police permit rules: Hyderabad: Chikkadpally police on Saturday booked Mushtaq Malik Convenor Joint Action Committee against Citizens Amendment Act (CAA)and NRC for allegedly violating the conditions of Millions March permission. /1 https://t.co/czkpuPzRAs,2
after watching this video if you still oppose caa then you are definitely an anti hindu this hindu from pakistan narrates why he left acres of land and fled to india indiasupportscaa indiasupportscaa nrc npr,0
Human rights defender @TrishaBShetty briefly detained at Mumbai police station as sit-in against Citizen Amendment Act continues #IndiaAgainstCAA @neo_chlo @AWID https://t.co/mfDjgVJjSJ,2
PM Modi assures that the Citizenship Amendment Act does not affect any citizen of India of any religion appeals for peace unity &amp; brotherhood #CABProtests #CABBill2019 https://t.co/uyU5yLhi0q,0
